"m","d","surname","firstName","start","end","tipoElezione","coverage","lista","procl"
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_35050_20180313","http://dati.camera.it/ocd/deputato.rdf/d35050_18","APREA","VALENTINA","20180313","20221012","maggioritario","LOMBARDIA 1 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_35050_20180313","http://dati.camera.it/ocd/deputato.rdf/d35050_18","APREA","VALENTINA","20180313","20221012","maggioritario","LOMBARDIA 1 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307605_20180313","http://dati.camera.it/ocd/deputato.rdf/d307605_18","BELOTTI","DANIELE","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307605_20180313","http://dati.camera.it/ocd/deputato.rdf/d307605_18","BELOTTI","DANIELE","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307604_20180313","http://dati.camera.it/ocd/deputato.rdf/d307604_18","BENIGNI","STEFANO","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307604_20180313","http://dati.camera.it/ocd/deputato.rdf/d307604_18","BENIGNI","STEFANO","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307599_20180313","http://dati.camera.it/ocd/deputato.rdf/d307599_18","BIANCHI","MATTEO LUIGI","20180313","20221012","maggioritario","LOMBARDIA 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307599_20180313","http://dati.camera.it/ocd/deputato.rdf/d307599_18","BIANCHI","MATTEO LUIGI","20180313","20221012","maggioritario","LOMBARDIA 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307601_20180313","http://dati.camera.it/ocd/deputato.rdf/d307601_18","BORDONALI","SIMONA","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307601_20180313","http://dati.camera.it/ocd/deputato.rdf/d307601_18","BORDONALI","SIMONA","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302838_20180313","http://dati.camera.it/ocd/deputato.rdf/d302838_18","BRAMBILLA","MICHELA VITTORIA","20180313","20221012","maggioritario","LOMBARDIA 1 - 04",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302838_20180313","http://dati.camera.it/ocd/deputato.rdf/d302838_18","BRAMBILLA","MICHELA VITTORIA","20180313","20221012","maggioritario","LOMBARDIA 1 - 04",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_32500_20180313","http://dati.camera.it/ocd/deputato.rdf/d32500_18","BUTTI","ALESSIO","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_32500_20180313","http://dati.camera.it/ocd/deputato.rdf/d32500_18","BUTTI","ALESSIO","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307657_20180313","http://dati.camera.it/ocd/deputato.rdf/d307657_18","CATTANEO","ALESSANDRO","20180313","20221012","maggioritario","LOMBARDIA 4 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307657_20180313","http://dati.camera.it/ocd/deputato.rdf/d307657_18","CATTANEO","ALESSANDRO","20180313","20221012","maggioritario","LOMBARDIA 4 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307640_20180313","http://dati.camera.it/ocd/deputato.rdf/d307640_18","COLLA","JARI","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307640_20180313","http://dati.camera.it/ocd/deputato.rdf/d307640_18","COLLA","JARI","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307603_20180313","http://dati.camera.it/ocd/deputato.rdf/d307603_18","COLUCCI","ALESSANDRO","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307603_20180313","http://dati.camera.it/ocd/deputato.rdf/d307603_18","COLUCCI","ALESSANDRO","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302764_20180313","http://dati.camera.it/ocd/deputato.rdf/d302764_18","COMAROLI","SILVANA ANDREINA","20180313","20221012","maggioritario","LOMBARDIA 4 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302764_20180313","http://dati.camera.it/ocd/deputato.rdf/d302764_18","COMAROLI","SILVANA ANDREINA","20180313","20221012","maggioritario","LOMBARDIA 4 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307639_20180313","http://dati.camera.it/ocd/deputato.rdf/d307639_18","CRIPPA","ANDREA","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307639_20180313","http://dati.camera.it/ocd/deputato.rdf/d307639_18","CRIPPA","ANDREA","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307683_20180313","http://dati.camera.it/ocd/deputato.rdf/d307683_18","DARA","ANDREA","20180313","20221012","maggioritario","LOMBARDIA 4 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307683_20180313","http://dati.camera.it/ocd/deputato.rdf/d307683_18","DARA","ANDREA","20180313","20221012","maggioritario","LOMBARDIA 4 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307644_20180313","http://dati.camera.it/ocd/deputato.rdf/d307644_18","DELLA FRERA","GUIDO","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307644_20180313","http://dati.camera.it/ocd/deputato.rdf/d307644_18","DELLA FRERA","GUIDO","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307602_20180313","http://dati.camera.it/ocd/deputato.rdf/d307602_18","FORMENTINI","PAOLO","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307602_20180313","http://dati.camera.it/ocd/deputato.rdf/d307602_18","FORMENTINI","PAOLO","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_301457_20180313","http://dati.camera.it/ocd/deputato.rdf/d301457_18","FRASSINETTI","PAOLA","20180313","20221012","maggioritario","LOMBARDIA 1 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_301457_20180313","http://dati.camera.it/ocd/deputato.rdf/d301457_18","FRASSINETTI","PAOLA","20180313","20221012","maggioritario","LOMBARDIA 1 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302151_20180313","http://dati.camera.it/ocd/deputato.rdf/d302151_18","GARAVAGLIA","MASSIMO","20180313","20221012","maggioritario","LOMBARDIA 1 - 04",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302151_20180313","http://dati.camera.it/ocd/deputato.rdf/d302151_18","GARAVAGLIA","MASSIMO","20180313","20221012","maggioritario","LOMBARDIA 1 - 04",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_301449_20180313","http://dati.camera.it/ocd/deputato.rdf/d301449_18","GELMINI","MARIASTELLA","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_301449_20180313","http://dati.camera.it/ocd/deputato.rdf/d301449_18","GELMINI","MARIASTELLA","20180313","20221012","maggioritario","LOMBARDIA 3 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307641_20180313","http://dati.camera.it/ocd/deputato.rdf/d307641_18","IEZZI","IGOR GIANCARLO","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307641_20180313","http://dati.camera.it/ocd/deputato.rdf/d307641_18","IEZZI","IGOR GIANCARLO","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_305503_20180313","http://dati.camera.it/ocd/deputato.rdf/d305503_18","INVERNIZZI","CRISTIAN","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_305503_20180313","http://dati.camera.it/ocd/deputato.rdf/d305503_18","INVERNIZZI","CRISTIAN","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307656_20180313","http://dati.camera.it/ocd/deputato.rdf/d307656_18","LUCCHINI","ELENA","20180313","20221012","maggioritario","LOMBARDIA 4 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307656_20180313","http://dati.camera.it/ocd/deputato.rdf/d307656_18","LUCCHINI","ELENA","20180313","20221012","maggioritario","LOMBARDIA 4 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_300447_20180313","http://dati.camera.it/ocd/deputato.rdf/d300447_18","LUPI","MAURIZIO ENZO","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_300447_20180313","http://dati.camera.it/ocd/deputato.rdf/d300447_18","LUPI","MAURIZIO ENZO","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306430_20180313","http://dati.camera.it/ocd/deputato.rdf/d306430_18","MANDELLI","ANDREA","20180313","20221012","maggioritario","LOMBARDIA 1 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306430_20180313","http://dati.camera.it/ocd/deputato.rdf/d306430_18","MANDELLI","ANDREA","20180313","20221012","maggioritario","LOMBARDIA 1 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302762_20180313","http://dati.camera.it/ocd/deputato.rdf/d302762_18","MOLTENI","NICOLA","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302762_20180313","http://dati.camera.it/ocd/deputato.rdf/d302762_18","MOLTENI","NICOLA","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307647_20180313","http://dati.camera.it/ocd/deputato.rdf/d307647_18","MOR","MATTIA","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307647_20180313","http://dati.camera.it/ocd/deputato.rdf/d307647_18","MOR","MATTIA","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307651_20180313","http://dati.camera.it/ocd/deputato.rdf/d307651_18","MUSELLA","GRAZIANO","20180313","20221012","maggioritario","LOMBARDIA 1 - 04",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307651_20180313","http://dati.camera.it/ocd/deputato.rdf/d307651_18","MUSELLA","GRAZIANO","20180313","20221012","maggioritario","LOMBARDIA 1 - 04",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_50123_20180313","http://dati.camera.it/ocd/deputato.rdf/d50123_18","PAROLO","UGO","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_50123_20180313","http://dati.camera.it/ocd/deputato.rdf/d50123_18","PAROLO","UGO","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307662_20180313","http://dati.camera.it/ocd/deputato.rdf/d307662_18","PEDRAZZINI","CLAUDIO","20180313","20221012","maggioritario","LOMBARDIA 4 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307662_20180313","http://dati.camera.it/ocd/deputato.rdf/d307662_18","PEDRAZZINI","CLAUDIO","20180313","20221012","maggioritario","LOMBARDIA 4 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306189_20180313","http://dati.camera.it/ocd/deputato.rdf/d306189_18","QUARTAPELLE PROCOPIO","LIA","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306189_20180313","http://dati.camera.it/ocd/deputato.rdf/d306189_18","QUARTAPELLE PROCOPIO","LIA","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_301459_20180313","http://dati.camera.it/ocd/deputato.rdf/d301459_18","RAVETTO","LAURA","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_301459_20180313","http://dati.camera.it/ocd/deputato.rdf/d301459_18","RAVETTO","LAURA","20180313","20221012","maggioritario","LOMBARDIA 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307608_20180313","http://dati.camera.it/ocd/deputato.rdf/d307608_18","SORTE","ALESSANDRO","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307608_20180313","http://dati.camera.it/ocd/deputato.rdf/d307608_18","SORTE","ALESSANDRO","20180313","20221012","maggioritario","LOMBARDIA 3 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306214_20180313","http://dati.camera.it/ocd/deputato.rdf/d306214_18","SQUERI","LUCA","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306214_20180313","http://dati.camera.it/ocd/deputato.rdf/d306214_18","SQUERI","LUCA","20180313","20221012","maggioritario","LOMBARDIA 1 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_34580_20180313","http://dati.camera.it/ocd/deputato.rdf/d34580_18","TABACCI","BRUNO","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_34580_20180313","http://dati.camera.it/ocd/deputato.rdf/d34580_18","TABACCI","BRUNO","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307600_20180313","http://dati.camera.it/ocd/deputato.rdf/d307600_18","TARANTINO","LEONARDO","20180313","20221012","maggioritario","LOMBARDIA 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307600_20180313","http://dati.camera.it/ocd/deputato.rdf/d307600_18","TARANTINO","LEONARDO","20180313","20221012","maggioritario","LOMBARDIA 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307598_20180313","http://dati.camera.it/ocd/deputato.rdf/d307598_18","VERSACE","GIUSEPPINA","20180313","20221012","maggioritario","LOMBARDIA 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307598_20180313","http://dati.camera.it/ocd/deputato.rdf/d307598_18","VERSACE","GIUSEPPINA","20180313","20221012","maggioritario","LOMBARDIA 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302770_20180313","http://dati.camera.it/ocd/deputato.rdf/d302770_18","VOLPI","RAFFAELE","20180313","20221012","maggioritario","LOMBARDIA 4 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302770_20180313","http://dati.camera.it/ocd/deputato.rdf/d302770_18","VOLPI","RAFFAELE","20180313","20221012","maggioritario","LOMBARDIA 4 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307650_20180313","http://dati.camera.it/ocd/deputato.rdf/d307650_18","ZANELLA","FEDERICA","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307650_20180313","http://dati.camera.it/ocd/deputato.rdf/d307650_18","ZANELLA","FEDERICA","20180313","20221012","maggioritario","LOMBARDIA 1 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307583_20180314","http://dati.camera.it/ocd/deputato.rdf/d307583_18","BENDINELLI","DAVIDE","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307583_20180314","http://dati.camera.it/ocd/deputato.rdf/d307583_18","BENDINELLI","DAVIDE","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307573_20180314","http://dati.camera.it/ocd/deputato.rdf/d307573_18","CARETTA","MARIA CRISTINA","20180314","20221012","maggioritario","VENETO 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307573_20180314","http://dati.camera.it/ocd/deputato.rdf/d307573_18","CARETTA","MARIA CRISTINA","20180314","20221012","maggioritario","VENETO 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307579_20180314","http://dati.camera.it/ocd/deputato.rdf/d307579_18","COMENCINI","VITO","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307579_20180314","http://dati.camera.it/ocd/deputato.rdf/d307579_18","COMENCINI","VITO","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307580_20180314","http://dati.camera.it/ocd/deputato.rdf/d307580_18","CORTELAZZO","PIERGIORGIO","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307580_20180314","http://dati.camera.it/ocd/deputato.rdf/d307580_18","CORTELAZZO","PIERGIORGIO","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307569_20180314","http://dati.camera.it/ocd/deputato.rdf/d307569_18","GIACOMETTI","ANTONIETTA","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307569_20180314","http://dati.camera.it/ocd/deputato.rdf/d307569_18","GIACOMETTI","ANTONIETTA","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307570_20180314","http://dati.camera.it/ocd/deputato.rdf/d307570_18","LAZZARINI","ARIANNA","20180314","20221012","maggioritario","VENETO 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307570_20180314","http://dati.camera.it/ocd/deputato.rdf/d307570_18","LAZZARINI","ARIANNA","20180314","20221012","maggioritario","VENETO 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_300296_20180314","http://dati.camera.it/ocd/deputato.rdf/d300296_18","MILANATO","LORENA","20180314","20221012","maggioritario","VENETO 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_300296_20180314","http://dati.camera.it/ocd/deputato.rdf/d300296_18","MILANATO","LORENA","20180314","20221012","maggioritario","VENETO 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307576_20180314","http://dati.camera.it/ocd/deputato.rdf/d307576_18","PATERNOSTER","PAOLO","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307576_20180314","http://dati.camera.it/ocd/deputato.rdf/d307576_18","PATERNOSTER","PAOLO","20180314","20221012","maggioritario","VENETO 2 - 03",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307572_20180314","http://dati.camera.it/ocd/deputato.rdf/d307572_18","RACCHELLA","GERMANO","20180314","20221012","maggioritario","VENETO 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307572_20180314","http://dati.camera.it/ocd/deputato.rdf/d307572_18","RACCHELLA","GERMANO","20180314","20221012","maggioritario","VENETO 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307571_20180314","http://dati.camera.it/ocd/deputato.rdf/d307571_18","STEFANI","ALBERTO","20180314","20221012","maggioritario","VENETO 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307571_20180314","http://dati.camera.it/ocd/deputato.rdf/d307571_18","STEFANI","ALBERTO","20180314","20221012","maggioritario","VENETO 2 - 01",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_300271_20180314","http://dati.camera.it/ocd/deputato.rdf/d300271_18","ZANETTIN","PIERANTONIO","20180314","20221012","maggioritario","VENETO 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_300271_20180314","http://dati.camera.it/ocd/deputato.rdf/d300271_18","ZANETTIN","PIERANTONIO","20180314","20221012","maggioritario","VENETO 2 - 02",,
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307151_20180316","http://dati.camera.it/ocd/deputato.rdf/d307151_18","BILLI","SIMONE","20180316","20221012","proporzionale","EUROPA","LEGA-FI-FR. D'ITALIA CON G.MELONI",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306249_20180316","http://dati.camera.it/ocd/deputato.rdf/d306249_18","BORGHESE","MARIO ALEJANDRO","20180316","20221012","proporzionale","AMERICA MERIDIONALE","MAIE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306249_20180316","http://dati.camera.it/ocd/deputato.rdf/d306249_18","BORGHESE","MARIO ALEJANDRO","20180316","20221012","proporzionale","AMERICA MERIDIONALE","MAIE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307161_20180316","http://dati.camera.it/ocd/deputato.rdf/d307161_18","CARE'","NICOLA","20180316","20221012","proporzionale","AFRICA ASIA OCEANIA ANTARTIDE","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307159_20180316","http://dati.camera.it/ocd/deputato.rdf/d307159_18","DI SAN MARTINO LORENZATO DI IVREA","LUIS ROBERTO","20180316","20221012","proporzionale","AMERICA MERIDIONALE","LEGA-FI-FR. D'ITALIA CON G.MELONI",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307155_20180316","http://dati.camera.it/ocd/deputato.rdf/d307155_18","FUSACCHIA","ALESSANDRO","20180316","20221012","proporzionale","EUROPA","+EUROPA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306253_20180316","http://dati.camera.it/ocd/deputato.rdf/d306253_18","LA MARCA","FRANCESCA","20180316","20221012","proporzionale","AMERICA SETTENTRIONALE E CENTRALE","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306253_20180316","http://dati.camera.it/ocd/deputato.rdf/d306253_18","LA MARCA","FRANCESCA","20180316","20221012","proporzionale","AMERICA SETTENTRIONALE E CENTRALE","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306425_20180316","http://dati.camera.it/ocd/deputato.rdf/d306425_18","LONGO","FAUSTO GUILHERME","20180316","20221012","proporzionale","AMERICA MERIDIONALE","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306425_20180316","http://dati.camera.it/ocd/deputato.rdf/d306425_18","LONGO","FAUSTO GUILHERME","20180316","20221012","proporzionale","AMERICA MERIDIONALE","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306251_20180316","http://dati.camera.it/ocd/deputato.rdf/d306251_18","NISSOLI","ANGELA","20180316","20221012","proporzionale","AMERICA SETTENTRIONALE E CENTRALE","LEGA-FI-FR. D'ITALIA CON G.MELONI",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_306251_20180316","http://dati.camera.it/ocd/deputato.rdf/d306251_18","NISSOLI","ANGELA","20180316","20221012","proporzionale","AMERICA SETTENTRIONALE E CENTRALE","LEGA-FI-FR. D'ITALIA CON G.MELONI",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307157_20180316","http://dati.camera.it/ocd/deputato.rdf/d307157_18","SANGREGORIO","EUGENIO","20180316","20221012","proporzionale","AMERICA MERIDIONALE","USEI",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307149_20180316","http://dati.camera.it/ocd/deputato.rdf/d307149_18","SCHIRO'","ANGELA","20180316","20221012","proporzionale","EUROPA","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307153_20180316","http://dati.camera.it/ocd/deputato.rdf/d307153_18","SIRAGUSA","ELISA","20180316","20221012","proporzionale","EUROPA","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307147_20180316","http://dati.camera.it/ocd/deputato.rdf/d307147_18","UNGARO","MASSIMO","20180316","20221012","proporzionale","EUROPA","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307171_20180319","http://dati.camera.it/ocd/deputato.rdf/d307171_18","ACQUAROLI","FRANCESCO","20180319","20201022","proporzionale","MARCHE - 01","FRATELLI D'ITALIA CON GIORGIA MELONI",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307559_20180319","http://dati.camera.it/ocd/deputato.rdf/d307559_18","ADELIZZI","COSIMO","20180319","20221012","proporzionale","CAMPANIA 2 - 03","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307559_20180319","http://dati.camera.it/ocd/deputato.rdf/d307559_18","ADELIZZI","COSIMO","20180319","20221012","proporzionale","CAMPANIA 2 - 03","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307394_20180319","http://dati.camera.it/ocd/deputato.rdf/d307394_18","AIELLO","DAVIDE","20180319","20221012","proporzionale","SICILIA 1 - 02","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307206_20180319","http://dati.camera.it/ocd/deputato.rdf/d307206_18","AMITRANO","ALESSANDRO","20180319","20221012","proporzionale","CAMPANIA 1 - 02","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_302942_20180319","http://dati.camera.it/ocd/deputato.rdf/d302942_18","ANGELUCCI","ANTONIO","20180319","20221012","proporzionale","LAZIO 1 - 02","FORZA ITALIA",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_305946_20180319","http://dati.camera.it/ocd/deputato.rdf/d305946_18","ANZALDI","MICHELE","20180319","20221012","proporzionale","LAZIO 1 - 02","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_305704_20180319","http://dati.camera.it/ocd/deputato.rdf/d305704_18","ASCANI","ANNA","20180319","20221012","proporzionale","UMBRIA - 01","PARTITO DEMOCRATICO",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307302_20180319","http://dati.camera.it/ocd/deputato.rdf/d307302_18","ASCARI","STEFANIA","20180319","20221012","proporzionale","EMILIA-ROMAGNA - 02","MOVIMENTO 5 STELLE",
"http://dati.camera.it/ocd/mandatoCamera.rdf/mc18_307530_20180319","http://dati.camera.it/ocd/deputato.rdf/d307530_18","AZZOLINA","LUCIA","20180319","20221012","proporzionale","PIEMONTE 2 - 02","MOVIMENTO 5 STELLE",
